1.000000000000000000e+00,3.376667229444538427e-04,3.376667229444538427e-04,8.441668073611345796e-04,1.013000168833361365e-03,2.194833699138950059e-03,1.350666891777815371e-03,1.181833530305588477e-03,3.883167313861219001e-03,3.376667229444538427e-04
1.483239394838326984e-04,1.000000000000000000e+00,2.521506971225155602e-03,1.038267576386828726e-03,1.186591515870661587e-03,3.708098487095817190e-03,8.899436369029961906e-04,3.856422426579650051e-03,1.928211213289825025e-03,1.186591515870661587e-03
1.007049345417925477e-03,1.510574018126888216e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.158106747230614256e-02,5.035246727089627387e-04,0.000000000000000000e+00,5.035246727089627387e-03,0.000000000000000000e+00,2.853306478684122186e-03
1.957266351329309869e-03,1.467949763496982510e-03,0.000000000000000000e+00,1.000000000000000000e+00,4.893165878323274673e-04,0.000000000000000000e+00,3.425216114826292596e-03,4.893165878323274889e-03,0.000000000000000000e+00,2.120371880606752683e-03
5.135227661759671604e-04,2.909962341663813873e-03,1.198219787743923410e-03,3.423485107839780708e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.423485107839780708e-04,1.027045532351934321e-03,0.000000000000000000e+00
0.000000000000000000e+00,2.951484965873454880e-03,9.223390518354547584e-04,0.000000000000000000e+00,1.844678103670909517e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.475742482936727440e-03,0.000000000000000000e+00,9.223390518354547584e-04
1.013856032443393070e-03,3.041568097330179209e-03,0.000000000000000000e+00,1.689760054072321602e-04,8.448800270361608552e-04,2.196688070294018462e-03,1.000000000000000000e+00,6.759040216289286408e-04,1.689760054072321602e-04,0.000000000000000000e+00
3.830806065442937062e-03,4.788507581803671219e-03,3.032721468475658381e-03,3.192338387869113857e-04,3.192338387869114291e-03,6.384676775738227714e-04,4.788507581803671327e-04,1.000000000000000000e+00,4.788507581803671327e-04,0.000000000000000000e+00
6.836438215689625468e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.709109553922406367e-04,1.000000000000000000e+00,0.000000000000000000e+00
4.034291477559254040e-03,5.547150781643974196e-03,2.185241217011262352e-03,1.512859304084720156e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
